user_hash,is_generic_email,account_active,login_count,fail_login_count,days_since_signup,days_since_last_login,signup_hour,signup_day_of_week,signup_month,last_login_hour,last_login_day_of_week,has_first_name,has_last_name,profile_completeness,workspace_count,organization_count,role_count,is_admin,is_guest,has_avatar,mfa_enabled,login_frequency,churned
7f2c6d6b3564a443aa3d6292a35e92c1,1,1,2,0,0.01,893.10,19,2,8,19,2,1,1,2,1,1,6,1,0,1,0,254.9657,1
ce461dfce4165671dd9b077b1347620e,1,1,1,0,0.00,893.11,19,2,8,19,2,1,1,2,1,1,6,1,0,1,0,4380006.0833,1
2b7deb11d05c5f2bd6dddb4b82ba2ba8,1,1,1,0,0.00,893.11,19,2,8,19,2,1,1,2,1,1,6,1,0,1,0,4438508.1681,1
613fa7ebb534832aad8163458b59e904,1,1,1,0,0.00,893.12,19,2,8,19,2,1,1,2,1,1,6,1,0,1,0,1432717.0218,1
a5c5b2ea14835de26ad8a79db353fdbe,0,1,1,0,0.00,893.36,13,2,8,13,2,1,1,2,1,1,6,1,0,1,0,3434022.2576,1
b4caadec245847c8ad05da77deb13632,1,1,1,0,0.00,893.60,7,2,8,7,2,1,1,2,1,1,6,1,0,1,0,2079372.3376,1
ba000fa2c61e59782ebbf0089892aa5c,1,1,13,0,0.18,894.15,14,1,8,18,1,1,1,2,1,1,6,1,0,1,0,71.7160,1
a69e5b1704a9a283c76046de966bd498,1,1,4,0,0.00,894.16,18,1,8,18,1,1,1,2,1,1,6,1,0,1,0,1227.9521,1
8b5c23f1cc1a164806d4e0834967ff96,1,1,1,0,0.00,894.32,14,1,8,14,1,1,1,2,1,1,6,1,0,1,0,4033425.1436,1
48e43b4b947c987ea2e0b222a4ee8f27,0,1,1,0,0.00,894.47,10,1,8,10,1,1,1,2,1,1,6,1,0,1,0,2294637.8775,1
b0ae42f458b1d6077fbe6566801284ad,1,1,1,0,0.00,897.31,14,5,8,14,5,1,1,2,1,1,6,1,0,1,0,397203.0287,1
e5943e3dc274342564ad93d971d47487,0,1,1,0,106.63,897.50,19,3,4,10,5,0,0,0,0,0,0,0,0,0,0,0.0094,1
9c4c6bd80c0044e21fa3c42be92d7a35,1,1,1,0,0.00,899.07,20,3,8,20,3,1,1,2,1,1,6,1,0,1,0,3360298.6932,1
277f62b7d31835ef1034337ec75edf0b,1,1,3,0,117.96,899.08,21,4,4,20,3,1,1,2,1,1,6,1,0,1,0,0.0254,1
75b3a440e529981e8af5224c171a38cf,1,1,1,0,0.00,899.12,19,3,8,19,3,1,1,2,1,1,6,1,0,1,0,3952605.3342,1
3d04fc3ce55c7d2928bf539b188743a3,1,1,1,0,0.00,899.53,9,3,8,9,3,1,1,2,1,1,6,1,0,1,0,3680667.9731,1
41f63d68d895c46ec6859d5cbf5940e8,1,1,2,0,131.14,899.96,19,4,3,23,2,1,1,2,1,1,6,1,0,1,0,0.0153,1
17c82ea70e71ccb77f3c5505935bdc11,1,1,2,0,0.00,899.96,22,2,8,23,2,1,1,2,1,1,6,1,0,1,0,2396.2256,1
6cfe71c4a8cd3c2325c638b7515692ee,1,1,1,0,0.00,899.96,22,2,8,22,2,1,1,2,1,1,6,1,0,1,0,1378320.1723,1
94e3b4fa59bbffce48b1c3c9a928c3bc,1,1,4,0,13.01,900.29,14,3,7,15,2,1,1,2,1,1,6,1,0,1,0,0.3076,1
9ed183dad98dc731e64343cdcd03caa1,1,1,1,0,0.00,900.60,7,2,8,7,2,1,1,2,1,1,6,1,0,1,0,2237182.8068,1
b765faf519f19520e1495bd870f4d7f0,1,1,1,0,0.00,901.68,5,1,7,5,1,1,1,2,1,1,6,1,0,1,0,2597636.8720,1
9a81981bf5fdf3a1cc663c475a2dcb2d,1,1,1,0,0.00,902.33,14,0,7,14,0,1,1,2,1,1,6,1,0,1,0,3227252.3532,1
ddfde2945555e1e83d242c904786e7b5,1,1,1,0,0.00,904.49,10,5,7,10,5,1,1,2,1,1,6,1,0,1,0,1237077.9760,1
f8c4d010c4a2a56efb8c5d876c31d7a1,0,1,1,0,0.00,904.49,10,5,7,10,5,1,1,2,1,1,6,1,0,1,0,2102599.0460,1
fe2ed8f0e53533ff2ebd996a307a1555,1,1,1,0,0.00,904.83,2,5,7,2,5,1,1,2,1,1,6,1,0,1,0,1794019.9336,1
2cae947ea89d4e512e1b47b47fe315dd,0,1,2,0,1.79,905.54,14,2,7,9,4,1,1,2,1,1,6,1,0,1,0,1.1175,1
e89fd45212ca73c95d11f1a09165e0b1,1,1,1,0,0.00,905.82,2,4,7,2,4,1,1,2,1,1,6,1,0,1,0,2100656.4551,1
e89c1704a6b5cc817aa752917a65a172,0,1,7,0,389.56,906.11,6,6,7,19,3,1,1,2,1,1,3,1,0,1,0,0.0180,1
f9e2be816270ce7132da9700058282a8,0,1,1,0,0.00,906.38,12,3,7,12,3,1,1,2,1,1,6,1,0,1,0,1474151.1687,1
192c5cc8bd225ce87ed0ddbc9eae2ed7,0,1,1,0,0.00,906.39,12,3,7,12,3,1,1,2,1,1,6,1,0,1,0,1163777.4276,1
35af3de526c3bca626909b7336307ee1,0,1,2,0,25.00,906.44,11,6,7,11,3,1,1,2,1,1,6,1,0,1,0,0.0800,1
c45f811c90276136c3095e0e1715e752,1,1,1,0,0.00,907.50,10,2,7,10,2,1,1,2,1,1,6,1,0,1,0,4293167.7019,1
d3a89636b57fa35a8b7ed37a87b611a3,1,1,1,0,0.00,907.62,7,2,7,7,2,1,1,2,1,1,6,1,0,1,0,3099996.4120,1
c913ee5b4f9e28660a455dfbb3fb195c,1,1,2,0,5.09,908.20,15,3,7,17,1,1,1,2,1,1,6,1,0,1,0,0.3928,1
02ec462cbdc1f40a009261e95933ee94,1,1,1,0,0.00,908.23,16,1,7,16,1,1,1,2,1,1,6,1,0,1,0,2213114.7541,1
7a43f06676c68ea9f004e789e8839e7a,0,1,5,0,75.10,909.27,13,2,5,15,0,1,1,2,1,1,6,1,0,1,0,0.0666,1
6c3362b578c98a3810d72b8ad09a7ee5,1,1,1,0,0.00,909.52,9,0,7,9,0,1,1,2,1,1,6,1,0,1,0,4700761.6975,1
70bf1c27908d35766b9e1c677c2068e4,1,1,1,0,0.00,909.60,7,0,7,7,0,1,1,2,1,1,6,1,0,1,0,1278844.3037,1
9570bb2fe1cf8506c8ae452af78c75bf,1,1,1,0,0.00,909.97,22,6,7,22,6,1,1,2,1,1,6,1,0,1,0,4190716.3991,1
e3b88cf80bde2542abc6a76a26b10373,1,1,1,0,0.00,910.10,19,6,7,19,6,1,1,2,1,1,6,1,0,1,0,4770318.0212,1
eea56e4c4dab49c6b1e8cca3d610b585,1,1,1,0,0.00,910.10,19,6,7,19,6,1,1,2,1,1,6,1,0,1,0,4433270.0498,1
a5aacdce84f58e81707d12e687e88560,1,1,2,0,0.00,910.10,19,6,7,19,6,1,1,2,1,1,6,1,0,1,0,631.5799,1
1289e6356b161151a19e87be0bac2a6c,1,1,1,0,0.00,910.11,19,6,7,19,6,1,1,2,1,1,6,1,0,1,0,4550242.2583,1
cf9b93268abdeef1297f2051034da77e,1,1,1,0,0.00,910.11,19,6,7,19,6,1,1,2,1,1,6,1,0,1,0,5293144.6425,1
1c2955905f30ff74990c3f8e0f83a52f,1,1,1,0,0.00,910.11,19,6,7,19,6,1,1,2,1,1,6,1,0,1,0,4310301.8209,1
fd7436ce40878dc00d4bc62c6f3a5d39,1,1,1,0,0.00,912.15,18,4,7,18,4,1,1,2,1,1,6,1,0,1,0,2264506.9980,1
35cc30e482ff26fd0a953929afc019e9,0,1,1,0,0.00,912.33,14,4,7,14,4,1,1,2,1,1,6,1,0,1,0,1140518.7776,1
6fa431d0f4fba547cfb396605bc0ae02,0,1,1,0,0.00,912.62,7,4,7,7,4,1,1,2,1,1,6,1,0,1,0,1770274.1466,1
44433c47e46b3c50d190be54eda5dc42,1,1,3,0,0.49,912.81,14,3,7,2,4,1,1,2,1,1,6,1,0,1,0,6.1497,1
731597cb3ef66cfc2ff4fc9c476b773f,0,1,4,0,165.25,912.82,20,6,2,2,4,1,1,2,1,1,6,1,0,1,0,0.0242,1
dd5c60bdc95b90cdef87497039278a48,0,1,1,0,0.00,912.96,23,3,7,23,3,1,1,2,1,1,6,1,0,1,0,1679496.1512,1
26511044642fb889655adf59ff574963,0,1,3,0,2.30,913.27,8,1,7,15,3,1,1,2,1,1,6,1,0,1,0,1.3055,1
409bdeb2362d74bb268b293d37934330,1,1,1,0,0.00,913.29,15,3,7,15,3,1,1,2,1,1,6,1,0,1,0,748401.8502,1
12ffa6f2fdc0bdf9ff3a298f4e56bc18,1,1,1,0,0.00,913.29,15,3,7,15,3,1,1,2,1,1,6,1,0,1,0,952769.5378,1
63c3be84eb1c035d7feb76778217d1bf,1,1,2,0,0.00,913.30,14,3,7,15,3,1,1,2,1,1,6,1,0,1,0,1082.5760,1
e4dd46f93ca837c25d3d8830e6728013,1,1,1,0,0.00,913.30,14,3,7,14,3,1,1,2,1,1,6,1,0,1,0,1466121.3962,1
dfe67ae7d6babe0525a627e549e665af,1,1,1,0,0.00,913.30,14,3,7,14,3,0,0,0,1,1,6,1,0,1,0,1677930.5523,1
3165ebd9afd13a25314a3e570a97438d,1,1,1,0,0.00,913.30,14,3,7,14,3,1,1,2,1,1,6,1,0,1,0,4370257.9666,1
476db27b915aa742bce066e822b06dda,1,1,1,0,0.00,913.30,14,3,7,14,3,1,1,2,1,1,6,1,0,1,0,1088517.6506,1
2855432e714cab32b46555892fb77bed,1,1,1,0,0.00,913.30,14,3,7,14,3,1,1,2,1,1,6,1,0,1,0,2536923.3931,1
3a37f7ff9b318378347e19b76fba32dd,1,1,1,0,0.00,913.30,14,3,7,14,3,1,1,2,1,1,6,1,0,1,0,2724778.4541,1
f45122008353c017786a0fce244812a2,1,1,1,0,0.00,913.30,14,3,7,14,3,1,1,2,1,1,6,1,0,1,0,1948711.0089,1
6d4fae6c7e9efa874fe6edf3edc74847,1,1,1,0,0.00,913.37,13,3,7,13,3,1,1,2,1,1,6,1,0,1,0,2198976.8649,1
d9e364b79333fd32fddf7d28c930a496,0,1,4,0,359.25,913.42,6,1,7,12,3,1,1,2,1,1,6,1,0,1,0,0.0111,1
7677ad8679ffc60affa9c7e1a168fd9a,1,1,9,0,34.17,913.44,7,4,6,11,3,1,1,2,1,1,6,1,0,1,0,0.2634,1
795498c1a781d5b64250491d520defa4,1,1,1,0,0.00,914.08,20,2,7,20,2,1,1,2,1,1,6,1,0,1,0,4923076.9231,1
08e2823555ed7cc8f131bd40af912b9f,0,1,1,0,0.00,914.18,17,2,7,17,2,1,1,2,1,1,6,1,0,1,0,2477987.7821,1
747c51e447e547dc1cbc4e0cacc9ba38,0,1,3,0,1.03,914.25,15,1,7,16,2,1,1,2,2,2,9,1,0,1,0,2.9008,1
e70bad41193d0c2ee8ecf1be718cccd3,0,1,1,0,0.00,914.36,13,2,7,13,2,1,1,2,2,2,9,1,0,1,0,4228247.0392,1
b7a98d2e6ea839dbb9121b674ea8b71d,1,1,1,0,0.00,915.26,15,1,7,15,1,1,1,2,1,1,6,1,0,1,0,3869060.9467,1
f690aadd13544bab828385947860a2df,1,1,1,0,0.00,915.27,15,1,7,15,1,1,1,2,1,1,6,1,0,1,0,3327556.3258,1
af7a36c9b97a3534d379300fb547a1dd,1,1,2,0,0.00,915.27,15,1,7,15,1,1,1,2,1,1,6,1,0,1,0,1584.1472,1
efafaafa82428cbb87fafc7d77ce1d82,0,1,4,0,6.94,915.45,12,1,7,11,1,1,1,2,1,1,6,1,0,1,0,0.5761,1
c716c4903c7c7b3282e766a5df026899,1,1,1,0,0.00,918.35,13,5,7,13,5,1,1,2,1,1,6,1,0,1,0,3748373.1020,1
d54660a7339a6537c8d6deb57c4154e8,1,1,1,0,0.00,918.41,12,5,7,12,5,1,1,2,1,1,6,1,0,1,0,985929.9579,1
6b6855c9fb8bbf78214b40c64eb7884f,1,1,10,0,148.13,919.06,17,3,2,20,4,1,1,2,1,1,6,1,0,1,0,0.0675,1
12b53d68c553a7d11e7214eea1595c9f,1,1,1,0,0.00,919.61,7,4,7,7,4,1,1,2,1,1,6,1,0,1,0,3827242.5249,1
4be0485ab96066a88808273f1c92f092,1,1,4,0,180.92,920.36,15,4,1,13,3,1,1,2,1,1,6,1,0,1,0,0.0221,1
d966e960bb0ae9b320ae1925d8e4ecc2,1,1,1,0,0.00,922.06,20,1,7,20,1,1,1,2,1,1,6,1,0,1,0,2276020.1259,1
51e391259ab05d19b8869d1fc9c8b171,1,1,1,0,0.00,922.07,20,1,7,20,1,1,1,2,1,1,6,1,0,1,0,1542031.0548,1
75ea8cd173f587d14588d93a4f328e51,1,1,1,0,0.00,922.10,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,5249088.6999,1
c853700b5de553027641656368e675a7,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,3043968.4329,1
1fd4bed38f08c1d09714a59072bf14dc,1,1,3,0,75.99,922.11,19,2,4,19,1,1,1,2,1,1,6,1,0,1,0,0.0395,1
cf09c8feade7258d32d96962afbf95c3,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,1427957.5579,1
68176153b9d27afb95adae5121d96c9a,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,1511467.2078,1
14ba592824989f12e6c163aae4829b11,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,1239954.0758,1
7ba450a654d5a8a4a3637926f0fc504a,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,1768028.1575,1
72c176c3520b56cb6a94d8f26ec2403d,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,2731152.2048,1
f9f884e8062cc846226120133d00e81b,1,1,1,0,0.00,922.11,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,3374209.1697,1
8ef869bddf0755019192145a813b73fc,0,1,9,0,361.02,922.37,12,4,7,13,1,1,1,2,1,1,3,1,0,1,0,0.0249,1
e9e27cb5b7a7c541e51b0e1cdf4459e8,1,1,1,0,0.00,922.75,4,1,7,4,1,1,1,2,1,1,6,1,0,1,0,5107590.4469,1
72f847104861ceccf8624472944bea3f,1,1,1,0,0.00,923.04,21,0,7,21,0,0,0,0,1,1,6,1,0,1,0,4008722.6836,1
aa0b97c88c59f74606257f595e2e9ccf,1,1,1,0,0.00,924.40,12,6,7,12,6,1,1,2,1,1,6,1,0,1,0,1563517.9153,1
9bd92e91b2aacdea32e66c58382c6b42,1,1,1,0,0.00,924.56,8,6,7,8,6,1,1,2,1,1,6,1,0,1,0,3575862.9253,1
6f21973417476593020e11c651cc5cbf,1,1,1,0,0.00,924.91,0,6,7,0,6,1,1,2,1,1,6,1,0,1,0,4348263.7141,1
632eadcb077bef29a3233e79d938b701,1,1,1,0,0.00,925.00,22,5,7,22,5,1,1,2,1,1,6,1,0,1,0,3925131.7463,1
f96f63850c5ee8ae83da8dffd2a46ce3,0,1,1,0,0.00,925.12,19,5,7,19,5,1,1,2,1,1,6,1,0,1,0,2462310.1257,1
deb527e1f7ccacbd368ed8507432581a,1,1,2,0,0.01,926.17,17,4,7,18,4,1,1,2,1,1,6,1,0,1,0,226.9282,1
e0d871758f7a541ffe4f9c097d7be6ad,1,1,1,0,0.00,926.17,18,4,7,18,4,1,1,2,1,1,6,1,0,1,0,3561564.7801,1
c47a3137ee80dbfb730e6b02d94a6b19,1,1,1,0,0.00,926.18,17,4,7,17,4,1,1,2,1,1,6,1,0,1,0,989985.5627,1
e46b6dc1c3d847e72f78603b044f2512,1,1,1,0,0.00,926.18,17,4,7,17,4,1,1,2,1,1,6,1,0,1,0,2231116.8496,1
6fdc7644c97090d08588d1b0bd24aa6f,0,1,1,0,0.00,926.18,17,4,7,17,4,0,0,0,1,1,6,1,0,1,0,3578084.2341,1
00bf1544d10387268e53774098cc74ee,1,1,1,0,0.00,926.19,17,4,7,17,4,1,1,2,1,1,6,1,0,1,0,2964589.6239,1
0ed34d97bea24a0c64ce1ac7c672cb3c,1,1,1,0,0.00,926.21,17,4,7,17,4,1,1,2,1,1,6,1,0,1,0,2427375.4003,1
bc2efdcf4353010e61a659256a4a8eae,0,1,12,0,182.78,926.30,20,3,1,14,4,1,1,2,2,2,9,1,0,0,0,0.0657,1
e18f73717d283180c508b5cdc964caab,0,1,9,0,165.59,926.32,0,0,1,14,4,1,1,2,1,1,6,1,0,1,0,0.0544,1
5e04e429b4ec6b6beb6640c3a29a22d6,1,1,1,0,0.00,926.70,5,4,7,5,4,1,1,2,1,1,6,1,0,1,0,3209748.1239,1
5e1ffa7f1f78d4f1a6fcfba0857945df,1,1,1,0,0.00,926.75,4,4,7,4,4,1,1,2,1,1,6,1,0,1,0,1507853.4031,1
1a620b4cbc40c37bf97ad0e64474b8fc,1,1,1,0,0.00,926.88,1,4,7,1,4,1,1,2,1,1,6,1,0,1,0,1160947.0318,1
1b485ede25809518c2c403c235427eba,0,1,9,0,258.85,927.27,19,3,10,15,3,1,1,2,1,1,6,1,0,1,0,0.0348,1
bdbde8fef145da0583bff8c4e3d5c950,1,1,1,0,0.00,927.45,11,3,7,11,3,1,1,2,1,1,6,1,0,1,0,3347280.3347,1
e0852976462061f218abc8b1773b5ece,0,1,1,0,0.00,927.52,9,3,7,9,3,1,1,2,1,1,6,1,0,1,0,1332099.9075,1
be861bcc5e02f3803c74397e45b1ad67,1,1,1,0,0.00,927.70,5,3,7,5,3,1,1,2,1,1,6,1,0,1,0,3228578.9021,1
0a730f49d5aa3f92d2e04aebff1f777d,1,1,1,0,0.00,927.96,23,2,7,23,2,1,1,2,1,1,6,1,0,1,0,2432774.8839,1
7c810231697ec413a7517d59da32d949,1,1,1,0,0.00,928.02,21,2,7,21,2,1,1,2,1,1,6,1,0,1,0,3404121.1930,1
a99bc4f9a964310bc83812a5fa8222b9,1,1,3,0,3.07,928.11,17,6,7,19,2,1,1,2,1,1,6,1,0,1,0,0.9759,1
6695184f5aef89cf36fecf1ca904bb17,0,1,1,0,0.00,928.51,9,2,7,9,2,1,1,2,1,1,6,1,0,1,0,2374017.6952,1
11d409859c669cae4c8fc6fa46d7c4c8,1,1,1,0,0.00,928.61,7,2,7,7,2,1,1,2,1,1,6,1,0,1,0,3359122.8957,1
4d33eefa544923011cee5a6ad09d7cfd,1,1,2,0,1.08,928.87,23,0,7,1,2,1,1,2,1,1,6,1,0,1,0,1.8467,1
7ecbaf8fe81effed1cf370bebe814c6a,1,1,1,0,0.00,929.16,18,1,7,18,1,1,1,2,1,1,6,1,0,1,0,1342719.9403,1
7d6415833acfd74b6c5faa5e25267294,1,1,1,0,0.00,929.18,17,1,7,17,1,1,1,2,1,1,6,1,0,1,0,1232894.3050,1
a06a6935ea5dc4b56459366f858732bf,1,1,1,0,0.00,929.23,16,1,7,16,1,1,1,2,1,1,6,1,0,1,0,3189133.3235,1
000bd619675325f70db35b44996719d2,1,1,1,0,0.00,929.23,16,1,7,16,1,1,1,2,1,1,6,1,0,1,0,2205150.4556,1
ac1f5111185eb27e96328b80042fe8e0,1,1,1,0,0.00,929.35,13,1,7,13,1,1,1,2,1,1,6,1,0,1,0,1024582.8738,1
e278800bec4e6773272b53cc21e54a3b,1,1,1,0,0.00,929.37,13,1,7,13,1,1,1,2,1,1,6,1,0,1,0,1450564.9480,1
e2491ee5572211039319d28ef9a08cbf,1,1,1,0,0.00,930.04,21,0,7,21,0,1,1,2,1,1,6,1,0,1,0,1257843.3228,1
c19882c718532a116eb284a436d26e62,1,1,1,0,0.00,930.10,19,0,7,19,0,1,1,2,1,1,6,1,0,1,0,2754575.0175,1
0be0731bceea6ae1e7e9d6de4e546ab5,1,1,1,0,0.00,930.13,19,0,7,19,0,1,1,2,1,1,6,1,0,1,0,3697522.1466,1
276e218d5136da17a2fb5f659ac38049,1,1,1,0,0.00,930.47,10,0,7,10,0,1,1,2,1,1,6,1,0,1,0,3732826.4063,1
838f225051ffb3162b5b125cd815f563,1,1,1,0,0.00,930.51,9,0,7,9,0,1,1,2,1,1,6,1,0,1,0,3844100.3737,1
a783981058f49e8c82fb3f772c4217e6,1,1,4,0,0.20,931.10,14,6,7,19,6,1,1,2,1,1,6,1,0,1,0,19.9134,1
26efb642457763c7f1874f6132e44edd,1,1,1,0,0.00,931.19,17,6,7,17,6,1,1,2,1,1,6,1,0,1,0,4543303.3602,1
d988a92a0824542239c780aa0df84b96,1,1,1,0,0.00,931.30,14,6,7,14,6,1,1,2,1,1,6,1,0,1,0,3192786.6672,1
0a1a8138b85773cfdf10eb9d84c09162,0,1,2,0,0.01,931.30,14,6,7,14,6,1,1,2,1,1,6,1,0,1,0,269.1811,1
38ae874f1aafa5fc340476d7d912cb80,1,1,1,0,0.00,931.31,14,6,7,14,6,0,0,0,1,1,6,1,0,1,0,4677349.5019,1
79f911e386f68d90cd03ef39da9e219d,1,1,1,0,0.00,931.31,14,6,7,14,6,1,1,2,1,1,6,1,0,1,0,2608931.9685,1
53852be2d62c2276fe3bae049a4c9178,1,1,1,0,0.00,931.31,14,6,7,14,6,1,1,2,1,1,6,1,0,1,0,3358992.3023,1
5b0db4cd0d1da020864a84427936fd0b,1,1,2,0,0.00,931.31,14,6,7,14,6,1,1,2,1,1,6,1,0,1,0,8921.5088,1
d63ecb447da8ea472b216ec3c07b2e75,1,1,2,0,6.75,931.31,20,6,6,14,6,1,1,2,1,1,6,1,0,1,0,0.2962,1
f400a1a2fed79ed18b0b58a0dd4bc141,1,1,1,0,0.00,931.32,14,6,7,14,6,1,1,2,1,1,6,1,0,1,0,3589381.4133,1
fa5424db45b8bb1e0f61b7834d143c6b,1,1,1,0,0.00,931.47,10,6,7,10,6,1,1,2,1,1,6,1,0,1,0,3720609.7666,1
1c23e7c922913527fa4ce6eed94e94ba,0,1,1,0,0.00,933.24,16,4,6,16,4,1,1,2,1,1,6,1,0,1,0,2159568.0864,1
0ebac1bc687b5e07418fa0dbd182e3e9,1,1,2,0,8.04,933.26,15,3,6,15,4,1,1,2,1,1,6,1,0,1,0,0.2488,1
faa379e3b5d76529bd55da257d5fb22b,0,1,1,0,0.00,933.50,10,4,6,10,4,1,1,2,1,1,6,1,0,1,0,4934605.0603,1
00e68dd0a5072c14015f373aa265284b,1,1,1,0,0.00,934.04,21,3,6,21,3,1,1,2,1,1,6,1,0,1,0,1770818.3886,1
ffd72413e974db16425fd37271e895d1,1,1,1,0,0.00,934.29,15,3,6,15,3,1,1,2,1,1,6,1,0,1,0,3250075.2332,1
4938bb1f94673482ffb586e315f78bf4,1,1,1,0,0.00,934.46,11,3,6,11,3,1,1,2,1,1,6,1,0,1,0,1191526.9197,1
171e966a9fb4e234b065d07bac4165b0,1,1,1,0,0.00,934.50,10,3,6,10,3,1,1,2,1,1,6,1,0,1,0,2072538.8601,1
fbafcbbb1042f1c3cd671528349baa87,0,1,1,0,0.00,934.54,9,3,6,9,3,1,1,2,1,1,6,1,0,1,0,3848209.5136,1
0765f82e79c5df088fd2681cb140a27e,0,1,1,0,0.00,935.10,19,2,6,19,2,1,1,2,1,1,6,1,0,1,0,2857331.8341,1
a04c42c09d91be01f5d47b339aecc8a6,1,1,1,0,0.00,935.39,12,2,6,12,2,1,1,2,1,1,6,1,0,1,0,3066874.9113,1
21cc293db48dedd19e3c579ba3ce5a18,1,1,1,0,0.00,935.96,23,1,6,23,1,1,1,2,1,1,6,1,0,1,0,2166553.8253,1
ec384b86f0b37d0421cd9aa690543bf9,1,1,2,0,1.88,936.19,20,6,6,17,1,0,0,0,1,1,6,1,0,1,0,1.0641,1
ae9c5069b9a2426352714a491f52ba65,1,1,2,0,1.27,936.79,20,6,6,3,1,1,1,2,1,1,6,1,0,1,0,1.5727,1
0b642b06619daa4f41a3406219c7086f,1,1,1,0,0.00,936.87,1,1,6,1,1,1,1,2,1,1,6,1,0,1,0,3037654.2559,1
28e6f80de7f4915d03d3beacb695a567,1,1,1,0,0.00,937.06,20,0,6,20,0,1,1,2,1,1,6,1,0,1,0,2361688.1697,1
9986588b3f2257af04d89b6efc53b352,1,1,2,0,0.21,937.85,20,6,6,1,0,1,1,2,1,1,6,1,0,1,0,9.3504,1
6349840f895e0b1db1f22d5e3c52407e,1,1,1,0,0.00,938.05,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,2531645.5696,1
6d7832c3d0ed8d6c9ec91a7df5488961,1,1,1,0,0.00,938.06,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,4575059.5711,1
bb186dbf9fab02c27eccb1bcdc529b5c,1,1,1,0,0.00,938.06,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,3497975.7085,1
77b51be761840654318f235374a40264,0,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,2555230.2369,1
a3625ef7646637d44956d5b3ef632e6d,1,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,4706395.0321,1
468dff488734ce26ee31c23c169516d9,1,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,1346150.8499,1
08cc4c5717eaae7fce80c789d19bcf38,1,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,2539383.9643,1
55a672b884c753ab2cc8c2da56f968be,1,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,1370471.4168,1
b3bf8db6de13a7b8bf38ba113b935b51,1,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,4339527.8754,1
a58efb6cb16c69b9d398ccda07c013db,1,1,1,0,0.00,938.07,20,6,6,20,6,1,1,2,1,1,6,1,0,1,0,4271518.2677,1
c32b31aeff485af9cad1f2afb18d2d4f,1,1,1,0,0.00,938.39,12,6,6,12,6,1,1,2,1,1,6,1,0,1,0,3977351.1946,1
c66819fab31d69662fc20193150f13d2,1,1,1,0,0.00,938.66,6,6,6,6,6,1,1,2,1,1,6,1,0,1,0,1960072.5953,1
81a7c3f52cfb06902509f0739d7b31fa,1,1,1,0,0.00,939.26,15,5,6,15,5,1,1,2,1,1,6,1,0,1,0,1662049.8615,1
5f91f355217a236367045525d44627e9,1,1,1,0,0.00,939.28,15,5,6,15,5,1,1,2,1,1,6,1,0,1,0,4794140.4950,1
a679556c12f421d8306744aa8e480834,1,1,2,0,0.00,939.39,12,5,6,12,5,1,1,2,1,1,6,1,0,1,0,2540.3678,1
ae16f7f353bf26fee4c50de0c7616d2f,0,1,1,0,0.00,939.47,10,5,6,10,5,1,1,2,1,1,6,1,0,1,0,2298850.5747,1
ce67e3bb552f641feedd4d328309b26a,0,1,1,0,0.00,939.67,6,5,6,6,5,1,1,2,1,1,6,1,0,1,0,2954957.4199,1
14fc5dabe0dff53df33a3e6cc691a98b,1,1,2,0,8.75,940.23,22,2,6,16,4,1,1,2,1,1,6,1,0,1,0,0.2286,1
aebfe096f17fcc2c47ee59d9205bb485,1,1,1,0,0.00,940.33,14,4,6,14,4,1,1,2,1,1,6,1,0,1,0,4645161.2903,1
827053aa7c165c833466a594468b3ea0,1,1,1,0,0.00,940.33,14,4,6,14,4,1,1,2,1,1,6,1,0,1,0,1684735.9800,1
19912121b043dc17921cf890d41a430f,0,1,1,0,0.00,940.44,11,4,6,11,4,1,1,2,1,1,6,1,0,1,0,2419896.9303,1
4bad3f69fa93ef65968029544c0e7634,1,1,1,0,0.00,940.46,11,4,6,11,4,1,1,2,1,1,6,1,0,1,0,2357177.9342,1
19cde8cd7e32ba6b3cb9d0912702ee5f,1,1,1,0,0.00,940.57,8,4,6,8,4,1,1,2,1,1,6,1,0,1,0,1979517.4926,1
